customer_id,order_date,revenue
C01206,2025-11-07,2998.93
C01207,2025-11-03,671.47
C01208,2025-11-01,3641.25
C01208,2025-12-12,561.42
C01208,2026-01-24,494.4
C01209,2025-11-21,1786.82
C01210,2025-11-13,1446.56
C01211,2025-11-19,2040.75
C01212,2025-11-24,3403.88
C01213,2025-11-12,2421.09
C01213,2025-12-19,3991.76
C01214,2025-11-03,2090.89
C01215,2025-11-22,1140.24
C01215,2025-12-18,1644.14
C01216,2025-11-23,3493.87
C01217,2025-11-19,429.08
C01218,2025-11-14,387.45
C01218,2025-12-03,980.1
C01219,2025-12-26,3056.5
C01219,2026-01-26,3055.82
C01220,2025-12-08,1656.88
C01221,2025-12-24,1903.83
C01222,2025-12-23,584.89
C01223,2025-12-11,1416.53
C01224,2025-12-24,3898.22
C01225,2025-12-25,2151.14
C01226,2025-12-05,2537.99
C01227,2025-12-27,2376.06
C01228,2025-12-06,364.93
C01229,2025-12-25,717.37
C01230,2025-12-02,3718.74
C01231,2025-12-01,3635.03
C01232,2025-12-23,3631.67
C01233,2025-12-17,2010.89
C01233,2026-01-07,831.62
C01234,2025-12-26,412.55
C01234,2026-01-23,1258.83
C01235,2025-12-14,1100.8
C01236,2025-12-02,641.72
C01236,2026-01-11,3641.97
C01236,2026-02-26,1177.1
C01237,2025-12-17,3341.08
C01238,2025-12-06,3645.32
C01239,2025-12-19,2969.67
C01239,2026-01-15,2934.72
C01240,2025-12-09,3393.35
C01241,2025-12-17,494.46
C01242,2025-12-15,3516.25
C01243,2025-12-26,2369.5
C01244,2025-12-11,2001.89
C01245,2025-12-18,1543.37
C01246,2025-12-08,3987.13
C01247,2025-12-28,1817.47
C01248,2025-12-10,1447.14
C01249,2025-12-15,614.44
C01249,2026-01-11,760.52
C01250,2025-12-14,2074.94
C01251,2025-12-19,2099.12
C01252,2025-12-16,2218.49
C01253,2025-12-17,835.21
C01253,2026-01-03,1601.58
C01254,2025-12-03,1792.57
C01255,2025-12-14,1541.62
C01256,2025-12-27,1750.09
C01256,2026-01-28,3388.05
C01257,2025-12-02,3443.15
C01258,2025-12-12,2182.95
C01259,2025-12-22,1786.09
C01260,2025-12-10,878.94
C01261,2025-12-24,3019.69
C01262,2025-12-05,2618.19
C01263,2025-12-13,3226.76
C01264,2025-12-22,1112.81
C01265,2025-12-06,2332.74
C01266,2025-12-06,1356.93
C01266,2026-01-26,3909.29
C01267,2025-12-26,2074.6
C01268,2025-12-12,2229.43
C01268,2026-01-18,2268.29
C01269,2025-12-21,3770.44
C01269,2026-01-09,1732.34
C01270,2025-12-26,3471.26
C01270,2026-01-26,1734.52
C01271,2025-12-21,2294.09
C01272,2025-12-11,1365.37
C01273,2025-12-23,1695.86
C01273,2026-01-07,520.07
C01274,2025-12-05,1451.16
C01275,2025-12-14,1276.19
C01276,2025-12-24,3655.72
C01276,2026-01-05,2338.31
C01277,2025-12-03,3159.72
C01277,2026-01-27,1013.85
C01278,2025-12-28,3002.3
C01279,2025-12-21,3529.83
C01280,2025-12-20,767.38
C01281,2025-12-03,507.0
C01281,2026-01-01,1512.9
C01282,2025-12-06,715.64
C01282,2026-01-06,1030.57
C01283,2025-12-07,1634.37
C01284,2025-12-14,1503.59
C01285,2025-12-15,1160.79
C01286,2025-12-22,2911.72
C01286,2026-01-06,3603.43
C01287,2025-12-21,3027.55
C01287,2026-01-17,2602.16
C01288,2025-12-26,1926.44
C01289,2025-12-19,351.07
C01290,2025-12-01,2523.74
C01291,2025-12-13,2192.01
C01291,2026-01-02,3684.89
C01292,2025-12-05,2138.01
C01293,2025-12-06,2855.5
C01293,2026-01-26,3714.35
C01294,2025-12-01,3424.53
C01295,2025-12-23,2776.47
C01296,2025-12-24,2751.97
C01297,2025-12-16,3835.36
C01298,2025-12-20,896.69
C01299,2025-12-07,1295.11
C01300,2025-12-26,2757.41
C01301,2025-12-01,3965.9
C01302,2025-12-11,2677.21
C01303,2025-12-26,2560.27
C01303,2026-01-28,2320.29
C01304,2025-12-28,3714.71
C01304,2026-01-27,3100.71
C01304,2026-02-25,605.68
C01305,2025-12-10,2470.13
C01306,2025-12-01,622.88
C01307,2025-12-04,1692.86
C01308,2025-12-20,3523.69
C01309,2025-12-24,3295.22
C01309,2026-01-15,2700.35
C01309,2026-02-16,3387.0
C01310,2025-12-03,2720.97
C01311,2025-12-12,1061.06
C01312,2025-12-17,3992.24
C01313,2025-12-19,2862.83
C01314,2025-12-09,1988.0
C01315,2025-12-13,2828.68
C01316,2025-12-04,471.42
C01317,2025-12-26,2814.33
C01317,2026-01-28,2301.5
C01318,2025-12-05,1601.01
C01319,2025-12-28,1221.68
C01320,2025-12-02,1945.84
C01320,2026-01-03,3450.16
C01321,2025-12-02,1097.02
C01322,2025-12-23,597.86
C01323,2025-12-27,3751.3
C01323,2026-01-05,2687.28
C01324,2025-12-21,987.95
C01325,2025-12-11,907.7
C01326,2025-12-08,2053.4
C01327,2025-12-09,1260.39
C01327,2026-01-06,3653.82
C01328,2025-12-25,533.41
C01329,2025-12-20,3462.88
C01330,2025-12-04,1840.41
C01331,2025-12-11,2823.38
C01332,2025-12-08,2714.56
C01333,2025-12-17,3859.39
C01334,2025-12-06,2226.44
C01334,2026-01-11,1799.03
C01334,2026-02-05,3625.86
C01335,2025-12-09,2383.91
C01335,2026-01-16,3118.95
C01336,2025-12-06,1568.38
C01336,2026-01-13,3851.18
C01337,2025-12-05,2145.08
C01338,2025-12-11,1724.64
C01339,2025-12-11,3150.68
C01340,2025-12-15,758.78
